k,algorithm,edge_group,split,dynamic_stage,value
40,BFS2Vec,doi_collectionType,0.8,3rd,1.0
40,BFS2Vec,doi_collectionType,0.8,4th,1.0
40,BFS2Vec,doi_collectionType,0.8,1st,1.0
40,BFS2Vec,doi_collectionType,0.8,2nd,1.0
40,BFS2Vec,doi_collectionType,0.8,3rd,1.0
40,BFS2Vec,doi_collectionType,0.8,4th,1.0
40,BFS2Vec,doi_collectionType,0.8,1st,1.0
40,BFS2Vec,doi_collectionType,0.8,2nd,1.0
40,BFS2Vec,doi_collectionType,0.8,3rd,1.0
40,BFS2Vec,doi_collectionType,0.8,4th,1.0
40,BFS2Vec,doi_collectionType,0.8,1st,1.0
40,BFS2Vec,doi_collectionType,0.8,2nd,1.0
40,BFS2Vec,doi_collectionType,0.8,3rd,1.0
40,BFS2Vec,doi_collectionType,0.8,4th,1.0
40,BFS2Vec,doi_collectionType,0.8,1st,1.0
40,BFS2Vec,doi_collectionType,0.8,2nd,1.0
40,BFS2Vec,doi_collectionType,0.8,3rd,1.0
40,BFS2Vec,doi_collectionType,0.8,4th,1.0
40,BFS2Vec,doi_collectionType,0.8,1st,1.0
40,BFS2Vec,doi_collectionType,0.8,2nd,1.0
40,BFS2Vec,doi_collectionType,0.8,3rd,1.0
40,BFS2Vec,doi_collectionType,0.8,4th,1.0
45,BFS2Vec,doi_collectionType,0.8,1st,1.0
45,BFS2Vec,doi_collectionType,0.8,2nd,1.0
45,BFS2Vec,doi_collectionType,0.8,3rd,1.0
45,BFS2Vec,doi_collectionType,0.8,4th,1.0
45,BFS2Vec,doi_collectionType,0.8,1st,1.0
45,BFS2Vec,doi_collectionType,0.8,2nd,1.0
45,BFS2Vec,doi_collectionType,0.8,3rd,1.0
45,BFS2Vec,doi_collectionType,0.8,4th,1.0
45,BFS2Vec,doi_collectionType,0.8,1st,1.0
45,BFS2Vec,doi_collectionType,0.8,2nd,1.0
45,BFS2Vec,doi_collectionType,0.8,3rd,1.0
45,BFS2Vec,doi_collectionType,0.8,4th,1.0
45,BFS2Vec,doi_collectionType,0.8,1st,1.0
45,BFS2Vec,doi_collectionType,0.8,2nd,1.0
45,BFS2Vec,doi_collectionType,0.8,3rd,1.0
45,BFS2Vec,doi_collectionType,0.8,4th,1.0
45,BFS2Vec,doi_collectionType,0.8,1st,1.0
45,BFS2Vec,doi_collectionType,0.8,2nd,1.0
45,BFS2Vec,doi_collectionType,0.8,3rd,1.0
45,BFS2Vec,doi_collectionType,0.8,4th,1.0
45,BFS2Vec,doi_collectionType,0.8,1st,1.0
45,BFS2Vec,doi_collectionType,0.8,2nd,1.0
45,BFS2Vec,doi_collectionType,0.8,3rd,1.0
45,BFS2Vec,doi_collectionType,0.8,4th,1.0
45,BFS2Vec,doi_collectionType,0.8,1st,1.0
45,BFS2Vec,doi_collectionType,0.8,2nd,1.0
45,BFS2Vec,doi_collectionType,0.8,3rd,1.0
45,BFS2Vec,doi_collectionType,0.8,4th,1.0
45,BFS2Vec,doi_collectionType,0.8,1st,1.0
45,BFS2Vec,doi_collectionType,0.8,2nd,1.0
45,BFS2Vec,doi_collectionType,0.8,3rd,1.0
45,BFS2Vec,doi_collectionType,0.8,4th,1.0
45,BFS2Vec,doi_collectionType,0.8,1st,1.0
45,BFS2Vec,doi_collectionType,0.8,2nd,1.0
45,BFS2Vec,doi_collectionType,0.8,3rd,1.0
45,BFS2Vec,doi_collectionType,0.8,4th,1.0
45,BFS2Vec,doi_collectionType,0.8,1st,1.0
45,BFS2Vec,doi_collectionType,0.8,2nd,1.0
45,BFS2Vec,doi_collectionType,0.8,3rd,1.0
45,BFS2Vec,doi_collectionType,0.8,4th,1.0
50,BFS2Vec,doi_collectionType,0.8,1st,1.0
50,BFS2Vec,doi_collectionType,0.8,2nd,1.0
50,BFS2Vec,doi_collectionType,0.8,3rd,1.0
50,BFS2Vec,doi_collectionType,0.8,4th,1.0
50,BFS2Vec,doi_collectionType,0.8,1st,1.0
50,BFS2Vec,doi_collectionType,0.8,2nd,1.0
50,BFS2Vec,doi_collectionType,0.8,3rd,1.0
50,BFS2Vec,doi_collectionType,0.8,4th,1.0
50,BFS2Vec,doi_collectionType,0.8,1st,1.0
50,BFS2Vec,doi_collectionType,0.8,2nd,1.0
50,BFS2Vec,doi_collectionType,0.8,3rd,1.0
50,BFS2Vec,doi_collectionType,0.8,4th,1.0
50,BFS2Vec,doi_collectionType,0.8,1st,1.0
50,BFS2Vec,doi_collectionType,0.8,2nd,1.0
50,BFS2Vec,doi_collectionType,0.8,3rd,1.0
50,BFS2Vec,doi_collectionType,0.8,4th,1.0
50,BFS2Vec,doi_collectionType,0.8,1st,1.0
50,BFS2Vec,doi_collectionType,0.8,2nd,1.0
50,BFS2Vec,doi_collectionType,0.8,3rd,1.0
50,BFS2Vec,doi_collectionType,0.8,4th,1.0
50,BFS2Vec,doi_collectionType,0.8,1st,1.0
50,BFS2Vec,doi_collectionType,0.8,2nd,1.0
50,BFS2Vec,doi_collectionType,0.8,3rd,1.0
50,BFS2Vec,doi_collectionType,0.8,4th,1.0
50,BFS2Vec,doi_collectionType,0.8,1st,1.0
50,BFS2Vec,doi_collectionType,0.8,2nd,1.0
50,BFS2Vec,doi_collectionType,0.8,3rd,1.0
50,BFS2Vec,doi_collectionType,0.8,4th,1.0
50,BFS2Vec,doi_collectionType,0.8,1st,1.0
50,BFS2Vec,doi_collectionType,0.8,2nd,1.0
50,BFS2Vec,doi_collectionType,0.8,3rd,1.0
50,BFS2Vec,doi_collectionType,0.8,4th,1.0
50,BFS2Vec,doi_collectionType,0.8,1st,1.0
50,BFS2Vec,doi_collectionType,0.8,2nd,1.0
50,BFS2Vec,doi_collectionType,0.8,3rd,1.0
50,BFS2Vec,doi_collectionType,0.8,4th,1.0
50,BFS2Vec,doi_collectionType,0.8,1st,1.0
50,BFS2Vec,doi_collectionType,0.8,2nd,1.0
50,BFS2Vec,doi_collectionType,0.8,3rd,1.0
50,BFS2Vec,doi_collectionType,0.8,4th,1.0
